,t,labor,capital,production,wages,returns,prices,demand,utility
52,52,1615.0,1591.0,801.4775417939046,0.5920169891253658,0.6011335010212631,2.3385067242383255,772.2999165202446,1227.6041606222084
53,53,1629.0,1608.0,809.2329701637224,0.5807570313806609,0.5885221007985822,2.291736589753559,798.806212380635,1227.8253090014862
54,54,1625.0,1603.0,806.9812575270877,0.5689550896396087,0.5769410196230832,2.3375713215486305,815.1279981644101,1228.3010734753993
55,55,1614.0,1597.0,802.738749531876,0.5812170124211363,0.587585987197125,2.2908198951176577,799.5118918353455,1228.7609076534713
56,56,1609.0,1594.0,800.7412191213839,0.5699406431154618,0.5754826981375508,2.336636293020011,816.0075546645322,1229.3298400516683
57,57,1599.0,1584.0,795.741163947172,0.5813217848862088,0.5870101953888263,2.2899035671596106,789.5976479974953,1229.749161587457
58,58,1611.0,1595.0,801.490018652759,0.5695375940835299,0.5754293346001311,2.335701638502803,805.7076852748833,1229.9841096288455
59,59,1621.0,1602.0,805.7359989475461,0.5804036816297956,0.5874684925222082,2.2889876057327467,779.3822366995631,1230.153513577819
60,60,1628.0,1605.0,808.2295466017065,0.568103011934351,0.5764210039434144,2.2432078536180917,806.0003366992813,1230.1736505101826
61,61,1652.0,1624.0,818.9700849237413,0.5559449745600905,0.5657013721711469,2.19834369654573,811.6193170897545,1230.38557005879
62,62,1645.0,1615.0,814.9654900669108,0.544468709725302,0.5547512201193642,2.2423105704766444,828.2471068708962,1230.6816770269404
63,63,1634.0,1608.0,810.4739354229722,0.5560147820150959,0.5651779345037744,2.1974643590671117,801.2213985279003,1230.8660246516365
64,64,1645.0,1618.0,815.7220727674346,0.5447561839212656,0.5540149933623637,2.241413646248454,817.5759006317816,1231.0505186638206
65,65,1656.0,1633.0,822.2298948590959,0.5563644826184972,0.56437092680611,2.196585373323485,790.8737757653356,1231.1838638837244
66,66,1672.0,1649.0,830.2300885899041,0.5452747226320442,0.5530454413880329,2.1526536658570152,818.109344488655,1231.4198903687357
67,67,1688.0,1660.0,836.9707282814614,0.5336022940775828,0.5427635144862313,2.109600592539875,823.6623125735575,1231.4419664431825
68,68,1683.0,1655.0,834.4706405859945,0.522916915688146,0.5319218058816878,2.1517926043906725,840.3754228980151,1231.73124310419
69,69,1681.0,1651.0,832.9662358103119,0.5330470261854686,0.5428943276232546,2.108756752302859,824.2896394954133,1232.277141151971
70,70,1675.0,1647.0,830.4704991750158,0.5226862592804018,0.5317308976496463,2.1509318873489165,841.0650431304857,1232.4947124660396
71,71,1666.0,1641.0,826.7263755318321,0.5336030497431952,0.5418948460521935,2.107913249601938,813.5145687700962,1232.5954107524824
72,72,1658.0,1634.0,822.9781285064629,0.5230714731295605,0.5309143199281324,2.150071514593977,841.6108127662109,1232.8126201324
73,73,1650.0,1629.0,819.7331882997053,0.5340054592252013,0.5410533885874247,2.107070084302097,814.0879588757609,1232.9592497523843
74,74,1666.0,1647.0,828.2363793024308,0.5236765601917346,0.5298767141951467,2.149211485988139,830.5204772254866,1233.0221632524665
75,75,1682.0,1662.0,835.9850477131753,0.5340195293012971,0.5406063889137886,2.106227256268376,803.2898318222254,1233.0714363996788
76,76,1690.0,1676.0,841.4927212994775,0.5242937270581095,0.5288296580096674,2.0641027111430086,830.9853405328131,1233.3007876794532
77,77,1709.0,1693.0,850.4905937163562,0.5135293192455017,0.5185341604849352,2.0228206569201483,836.6033383329292,1233.3427425303435
78,78,1699.0,1683.0,845.490538090167,0.5032443026903501,0.5081780483710139,2.063277070058551,853.5434409233978,1233.412279810348
79,79,1691.0,1677.0,841.9927256217836,0.5136036428340056,0.5180444388188574,2.02201152865738,825.6037577502697,1233.5793577012062
80,80,1710.0,1690.0,849.9852939904313,0.5024645813061283,0.5085595441446186,1.9815712980842326,842.4685816973064,1233.6056780520262
81,81,1703.0,1697.0,849.9986764695578,0.49444679788133455,0.49634065050662857,1.941939872122548,848.0686900426998,1233.6307228163207
82,82,1693.0,1691.0,845.99985224585,0.4851264965875962,0.4858436937688942,1.980778669564999,865.4332299855013,1233.8641488992012
83,83,1683.0,1681.0,840.9998513674066,0.4948268538355256,0.49556274342100176,1.941163096173699,837.1274119564242,1233.9397883571237
84,84,1673.0,1673.0,836.5,0.4852182776607647,0.4853632704260848,1.979986358097173,865.8541705613734,1234.069145843227
85,85,1669.0,1665.0,833.49940011976,0.49432903361740166,0.4956650358029181,2.0195860852591165,837.550061743336,1234.201876723441
86,86,1663.0,1675.0,834.4946075320079,0.5066387300963099,0.5031602922061178,1.9791943635539342,820.9266187884859,1234.3987894535837
87,87,1671.0,1681.0,837.9962708747574,0.49620270249896303,0.4933984414745798,1.9396104762828554,837.7298338476843,1234.5104418652795
88,88,1661.0,1672.0,833.2454620338475,0.48643240453620074,0.4833776336969912,1.9784026858085126,854.6708616590129,1234.557080527023
89,89,1656.0,1668.0,830.9945848199012,0.49631455274031516,0.49289269733936475,1.9388346320923424,826.8460725485304,1234.582278502512
90,90,1647.0,1661.0,826.9925936790487,0.4866905199681948,0.4827348553408751,1.9776113247341893,854.8576062583459,1234.5225054282153
91,91,1639.0,1650.0,822.245401324933,0.49598348488191724,0.49282720342383857,2.0171635512288733,827.225552597151,1234.5565696083095
92,92,1636.0,1644.0,819.9975609719825,0.5054451430699658,0.503139256707296,2.0575068222534507,821.6887850193962,1234.5800485166765
93,93,1632.0,1653.0,821.2332190066352,0.5175962598864977,0.5111771655369328,2.0163566858083817,816.1180670814824,1234.6132236773253
94,94,1644.0,1663.0,826.736354589539,0.50691665333983,0.5012774491201355,2.056683819524549,832.841767726232,1234.6603482137036
95,95,1659.0,1674.0,833.2415616134375,0.5164123780092691,0.5119392487505061,2.015550143134058,816.2593340938035,1234.7327788052592
96,96,1681.0,1695.0,843.9927428597949,0.5059062397867443,0.5018768758664595,2.0558611459967393,843.9839865146213,1234.7039148887786
97,97,1669.0,1686.0,838.7392324197073,0.5164988582377296,0.511444131172025,2.0147439230768045,827.3848884606693,1234.9565474788424
98,98,1663.0,1677.0,834.9926646384387,0.5057256680881237,0.5016545085649688,2.0550388015383407,855.651407056658,1234.9746048269324
99,99,1657.0,1672.0,832.2415514740898,0.5160020272878775,0.5115271060500657,2.013938025507574,827.6561136795242,1235.0068469285611
100,100,1667.0,1687.0,838.4850922944307,0.5064198677929874,0.5005661479443222,2.0542167860177254,844.5185575850332,1235.2352037939256
101,101,1686.0,1708.0,848.4821742382098,0.5168173056375363,0.5103116789531973,2.013132450297371,816.9443621858542,1235.343087468929
102,102,1693.0,1715.0,851.9822474676336,0.5064677829137235,0.5001184565489473,1.9728698012914236,844.888786442353,1235.3998745171423
103,103,1708.0,1727.0,858.7368630727343,0.4958805973048798,0.4905685953764858,1.9334124052655952,850.5093108358188,1235.2819852796276
104,104,1697.0,1716.0,853.2367783915553,0.4859798520425131,0.48074053791080407,1.9720806533709072,867.6766994317354,1235.3243165760002
105,105,1689.0,1711.0,849.9822056960958,0.49614725477898036,0.4899127704506743,1.932639040303489,839.3509873888331,1235.5097309304683
106,106,1685.0,1706.0,847.7337435775456,0.48608911576026603,0.4802480472242342,1.9712918211095587,868.0497633628053,1235.5593153247032
107,107,1679.0,1698.0,844.2366374423702,0.49552979465575225,0.490130891192092,1.9318659846873676,840.0173236447874,1236.2877872849654
108,108,1673.0,1688.0,840.2416319131063,0.4850543146098904,0.48088765359525304,1.9705033043811149,857.2137707492324,1236.5506336984056
109,109,1664.0,1683.0,836.7365176684951,0.4953558991024178,0.4899107883872214,2.009913370468737,840.4781358316129,1236.6870380106525
110,110,1656.0,1675.0,832.7364529069205,0.5052764283480365,0.4996957405552123,1.9697151030593623,823.8683522304669,1236.6539194970626
111,111,1673.0,1692.0,841.2365897891033,0.4951431206148621,0.4897292998611618,2.0091094051205496,851.9406724488063,1236.887121580441
112,112,1662.0,1684.0,836.4819185134847,0.5055147323528758,0.4990606915250855,1.9689272170181387,824.1939329777706,1236.8434444483466
113,113,1677.0,1696.0,843.2366215956232,0.4949386112762531,0.4895397898206198,2.0083057613585016,852.1549199114446,1236.9451572598352
114,114,1669.0,1690.0,839.7335887053703,0.5051495707728261,0.4990219944280466,1.9681396461313316,835.315493557534,1237.0387435732912
115,115,1666.0,1687.0,838.2335593377301,0.4950519843911995,0.4890362150886949,2.007502439053958,863.7113555691906,1237.0369552996433
116,116,1662.0,1684.0,836.4819185134847,0.5051104014493508,0.498661522821576,1.9673523902728791,835.6527422676861,1237.3157554544828
117,117,1656.0,1676.0,832.9849938624344,0.4947245452283769,0.48896847961724804,2.0066994380783365,864.2127958138452,1237.402584230421
118,118,1650.0,1670.0,829.9849396224006,0.5046297076721098,0.4987373019729175,2.0468334268399033,835.9379517510082,1237.3544301389206
119,119,1665.0,1684.0,837.2365257201815,0.5145424848017957,0.5088898276843137,2.005896758303105,819.2507632787085,1237.4357200652519
120,120,1683.0,1698.0,845.2416814142568,0.503629165639824,0.4993284234156066,1.965778823137043,836.0522872033252,1237.3959091881736
121,121,1696.0,1711.0,851.7417448968907,0.493540433681541,0.4893578663800162,2.0050943995997836,852.8360627703655,1237.342913015249
122,122,1689.0,1705.0,848.4905715445517,0.5035677757508554,0.4989898650287421,1.964992511607788,836.020393938032,1237.344236672095
123,123,1710.0,1729.0,859.7368783529062,0.49389754831467475,0.4886129093686654,1.9256926613756322,852.951186507925,1237.1769983777556
124,124,1706.0,1719.0,856.2438320945733,0.4831831499503306,0.47966958115032277,1.9642065146031449,858.6598474706125,1237.2516214061463
125,125,1696.0,1713.0,852.2394029848655,0.4934338168610368,0.48868093050090444,1.924922384311082,841.7034537035012,1237.3556448250238
126,126,1692.0,1708.0,849.9905881831869,0.48342914621111177,0.4790420341091089,1.9634208319973037,858.8547804678791,1237.3516185945266
127,127,1683.0,1700.0,845.739321540627,0.49325478656683935,0.48846729209420137,1.9241524153573575,841.9108355422348,1237.3991363659677
128,128,1675.0,1693.0,841.9879749735146,0.48354371939179014,0.4785454611730005,1.9626354636645047,859.0765470182172,1237.3350575230409
129,129,1668.0,1688.0,838.9851011787994,0.4935177431536886,0.48781653879106146,2.001888172937795,842.2247079415985,1237.358937158862
130,130,1660.0,1681.0,835.2335002859978,0.5035519059693598,0.4974110065168579,2.041925936396551,836.6504506857059,1237.5844241421255
131,131,1668.0,1676.0,835.9976076520794,0.5116275246994098,0.509337999183552,2.0010874176686198,820.1254573910527,1237.5671205388007
132,132,1681.0,1692.0,843.2455158493285,0.5018313841120009,0.4987171602123537,2.041109166021992,848.0230700469231,1237.6894696243787
133,133,1672.0,1683.0,838.7454917911631,0.5118765583827654,0.5086830098862645,2.0002869827015526,831.5525042740045,1238.1640822879153
134,134,1683.0,1697.0,844.9927514482002,0.5020727873097202,0.4980786683304328,2.040292722355584,848.502555185637,1238.2614653694864
135,135,1674.0,1691.0,841.2392644188691,0.5125800768156124,0.5075785336275861,1.999486867908472,831.7848114077448,1238.3123765860335
136,136,1691.0,1704.0,848.7437775913294,0.5017153213864799,0.4980348762020859,2.0394766052666413,848.6513226523589,1238.2603008736799
137,137,1683.0,1693.0,843.9962973852432,0.511305730406668,0.5084365972678371,1.9986870731613084,832.0444533769889,1238.3905156295534
138,138,1697.0,1710.0,851.7437995078096,0.5015081333488239,0.4978421166249135,1.9587133316980823,848.8862005871057,1238.3337097690357
139,139,1693.0,1727.0,854.9577474939916,0.4944979106907612,0.48490571815610034,1.9195390650641206,854.538984644088,1238.2808410640223
140,140,1683.0,1716.0,849.7099505125263,0.48449472150811934,0.47531866415170765,1.9579298463654031,871.8578204038472,1238.2758044366126
141,141,1674.0,1711.0,846.1994445755681,0.49478846810450017,0.4842333447722959,1.918771249438095,843.3382244237836,1238.351927666253
142,142,1664.0,1702.0,841.4463738111893,0.4850662900528842,0.47437885039062916,1.957146674426857,860.4860785970699,1238.3746337383468
143,143,1658.0,1696.0,838.4461819341776,0.4947873342227885,0.4838471441727523,1.9962896079153942,843.5925742803871,1238.3572599471172
144,144,1653.0,1689.0,835.4515246260553,0.5044014016809809,0.49379969185873585,1.9563638157570864,826.9941776931878,1238.2932585156925
145,145,1664.0,1687.0,837.7302668520458,0.4923855245337982,0.4858184164846654,1.9954910920722282,854.9340774993105,1238.2380590084315
146,146,1657.0,1681.0,834.4784299189524,0.5023968355160535,0.4953734187861916,2.035400913913673,838.0679486233868,1238.3066032136533
147,147,1647.0,1670.0,829.2300645779795,0.5123131492355746,0.5054107032908517,2.0761089321919464,832.6264742558182,1238.4624151461496
148,148,1671.0,1691.0,840.485127768481,0.5220459895812434,0.5160259210788734,2.0345867535481075,816.1254951083444,1238.532340692452
149,149,1682.0,1703.0,846.2337147620626,0.5117360512647574,0.5055759649050958,1.9938950184771453,843.9357557627488,1238.5129669053558
150,150,1697.0,1717.0,853.4853542973071,0.501328688523597,0.4956350680559452,1.9540171181076025,849.6944461989103,1238.549102106451
151,151,1693.0,1713.0,851.4853198969433,0.491308704314265,0.4857158520092846,1.9930974604697544,866.8626404982581,1238.5871413702619
152,152,1685.0,1705.0,847.4852506091182,0.5011484165377427,0.49541678528358396,1.9532355112603594,838.5846697767205,1238.737131242823
153,153,1677.0,1699.0,843.9820791936285,0.491428172474935,0.48520937181158447,1.9923002214855665,867.2011298333133,1238.7033358966135
154,154,1671.0,1692.0,840.7336082255782,0.5011200572485208,0.49504854504485857,1.9524542170558552,838.7759635356869,1238.66559622554
155,155,1666.0,1688.0,838.4819616425865,0.49125211666403856,0.48499503292182794,1.9915033013969723,855.6376251107885,1238.6813805715158
156,156,1658.0,1682.0,834.9784428355022,0.5013907321850459,0.4943855478831151,1.951673235369033,827.6969342240013,1238.7418879299921
157,157,1651.0,1677.0,831.9746089875581,0.49167073855600746,0.4841945065662882,1.9907067000764136,855.8687859736292,1238.842438430841
158,158,1645.0,1672.0,829.2225274315695,0.5016680988668741,0.4937169967561693,1.9508925660748853,828.0039930365255,1238.8429774306192
159,159,1642.0,1667.0,827.226389811157,0.4913471918818641,0.48412581000211785,1.9899104173963829,856.0260288194198,1238.7740226907724
160,160,1630.0,1658.0,821.970194106818,0.501655295353784,0.49333469277190367,2.0297086257443104,828.2663374461655,1238.634091074574
161,161,1624.0,1651.0,818.72217509971,0.5115491766198531,0.5033383392231275,2.070302798259197,822.6247700348567,1238.4987040297965
162,162,1636.0,1667.0,825.7136307461565,0.5223765562092756,0.5128189528111302,2.028896742294013,806.5265723382242,1238.634801511831
163,163,1647.0,1680.0,831.7090837546504,0.5122027286166688,0.5022940217467232,2.069474677139893,833.9271775904232,1238.7755624310919
164,164,1660.0,1692.0,837.961812972405,0.5222529112098955,0.5125300944138304,2.028085183597095,817.3694127594275,1238.9107262652142
165,165,1672.0,1707.0,844.704682122693,0.5122239762628554,0.5018714481644017,2.068646887269037,845.202646646274,1239.0392531675707
166,166,1665.0,1697.0,840.4619265618163,0.5220294212368531,0.5123394000535526,2.0272739495236562,828.6989862564598,1239.4519346655409
167,167,1656.0,1688.0,835.9617216117016,0.5116146293218964,0.5020672955363088,2.0678194285141296,857.1315386826166,1239.5925847625683
168,168,1647.0,1682.0,832.2040014323411,0.5223395484229578,0.5116256637315005,2.026463039943847,829.1556679124684,1239.7358592223475
169,169,1661.0,1699.0,839.9462780440188,0.5123010162639875,0.5009935844497463,2.066992300742724,845.8753293748617,1239.7404607611643
170,170,1680.0,1719.0,849.6940625895887,0.5226338712199563,0.5109285524781614,2.0256524547278696,818.1679792240676,1239.7411376588234
171,171,1698.0,1734.0,857.9527959042969,0.5116779698867627,0.5012024187984169,1.9851394056333123,846.2180548557748,1239.7435479464195
172,172,1714.0,1749.0,865.7057814292336,0.5012532293843219,0.4913657091109338,1.9454366175206461,851.818637635648,1239.5867515083814
173,173,1710.0,1745.0,863.705679036557,0.4912394944181861,0.4815272889989421,1.984345349871059,868.9644110246278,1239.5686980603896
174,174,1701.0,1730.0,857.7193596975645,0.500223794168655,0.4919830919244868,1.9446584428736378,840.481000401764,1239.6829754289506
175,175,1692.0,1725.0,854.2101614942309,0.4908101754431468,0.4815630061961769,1.9835516117311105,869.1863678856442,1239.9225886740974
176,176,1683.0,1718.0,850.204975285372,0.500943260426178,0.4908835516483418,1.9438805794964882,840.7486479293742,1240.1166393162284
177,177,1677.0,1712.0,847.2048158503351,0.49094202562827804,0.48104860479482636,1.982758191086418,857.742180861296,1240.165244436981
178,178,1668.0,1707.0,843.6936647859815,0.5013758615865134,0.4900677138229755,1.9431030272646896,829.7444622743325,1239.9579927045972
179,179,1663.0,1702.0,841.1934973595552,0.49136499869429945,0.48025008131968466,1.9819650878099835,858.0068413975869,1240.3442964929463
180,180,1655.0,1694.0,837.1932273973554,0.5012196907709769,0.489828311822052,1.942325786053784,830.2502742829273,1240.5853779442648
181,181,1643.0,1682.0,831.1928175820577,0.49123605055061337,0.47999192135414503,1.9811723017748597,858.3529302523082,1240.7414254451903
182,182,1635.0,1673.0,826.9454335081608,0.500939130479148,0.48971064531510183,2.020795747810357,830.5456470568254,1240.6197071363758
183,183,1623.0,1664.0,821.6860714409122,0.5114614996405836,0.4990130440421426,2.061211662766564,824.8904202713239,1240.0974158346485
184,184,1642.0,1684.0,831.4337015060192,0.5217722277573662,0.5089138030782576,2.019987429511233,819.3415432880983,1240.3636666000548
185,185,1660.0,1701.0,840.1874790783304,0.5111182606980342,0.49894875568031893,2.0603871781014576,847.0966135546702,1240.106950931016
186,186,1652.0,1695.0,836.6809427732891,0.5216785371808658,0.508598078601259,2.0191794345394283,830.3710323270521,1240.251742572277
187,187,1650.0,1688.0,834.445923951936,0.5104972239179987,0.49915617856297584,2.0595630232302167,858.6511880703016,1240.300592551336
188,188,1643.0,1679.0,830.4512327644532,0.5204219355484078,0.5094183510968335,2.100754283694821,830.6148130833666,1240.351538876209
189,189,1638.0,1672.0,827.4563432592682,0.5305302909038293,0.5199006227104592,2.0587391980209246,825.2880764403583,1240.3904624708168
190,190,1651.0,1688.0,834.698748052254,0.5203412779825484,0.5090897992920498,2.0999139819813433,841.9267957064892,1240.7337136801536
191,191,1668.0,1706.0,843.4465009708678,0.5308452390861415,0.5191765777528031,2.0579157023417163,814.3535587190748,1240.4842624867958
192,192,1679.0,1719.0,849.4411398089924,0.5204937616691576,0.5085335857972396,2.016757388294882,842.2694232438848,1240.8583814202561
193,193,1692.0,1735.0,856.682554975879,0.5104803988394444,0.4979758140257064,1.9764222405289844,847.8714753370059,1240.7624026075755
194,194,1687.0,1727.0,853.4414156812404,0.49985498058033034,0.48842225981582416,2.015950685339564,865.118749548148,1240.9138673015063
195,195,1682.0,1724.0,851.4352588423855,0.5101654128365234,0.4978847269109882,1.9756316716327726,836.7478645458243,1240.912202401889
196,196,1672.0,1717.0,847.1753065334234,0.5004354625248749,0.4874655059237291,2.0151443050654283,865.4273965424495,1240.8153675371877
197,197,1667.0,1710.0,844.1815563017235,0.5101657501474386,0.49748616966485854,1.9748414189641197,836.9759686436598,1240.5754035816763
198,198,1679.0,1720.0,849.688178098295,0.49962764463251047,0.4878631348690055,2.014338247343402,853.7904685232066,1241.0305023692008
199,199,1671.0,1712.0,845.6878856883312,0.5096489129604393,0.4975923597547233,1.974051482396534,825.9386929983979,1241.4385804749159
200,200,1686.0,1728.0,853.4354105613382,0.49954795385425826,0.4875506870081163,2.0135325120444647,854.1692904961029,1241.4910288411068
201,201,1678.0,1720.0,849.4351064089592,0.5095680743556449,0.49727324119628874,1.9732618618035753,826.243510187273,1241.7237688661278
202,202,1685.0,1727.0,852.9353726983071,0.49935169220009973,0.4873521946564099,2.0127270990396466,854.3664113185381,1241.654664470158
203,203,1682.0,1725.0,851.6821590241278,0.5094973396015954,0.4969444846530855,1.9724725570588537,826.4620565077589,1241.8522196239855
204,204,1696.0,1740.0,858.9295663789901,0.499400157678646,0.48691513258967556,1.9330231059176766,854.5848713098505,1241.4564420912686
205,205,1689.0,1734.0,855.6760485136883,0.4895786914841302,0.47701451155743846,1.97168356803603,860.3518034124372,1241.7769450273802
206,206,1681.0,1725.0,851.4289459491026,0.49925605923906297,0.4866661023172278,1.9322498966753094,843.3357609053237,1241.7993888884553
207,207,1671.0,1718.0,847.1685192451381,0.4897356231569585,0.47648024300507297,1.9708948946088156,872.0761255638209,1241.6689894415058
208,208,1663.0,1714.0,844.1537182290913,0.5001467882474588,0.48541081952581144,1.9314769967166394,843.6095151149887,1241.9399133401362
209,209,1658.0,1710.0,841.8996377241174,0.4903090067125049,0.4755423688180538,1.9701065366509722,872.2171035632821,1241.6625446772289
210,210,1650.0,1700.0,837.4067112222114,0.4998577407881023,0.4853030372434723,2.0095086673839915,843.8043876062673,1241.869694474555
211,211,1640.0,1690.0,832.4061508662703,0.509900141381528,0.4949651734223733,2.049698840731671,838.188999778257,1241.9313907534615
212,212,1655.0,1684.0,834.7185154290038,0.5168166779745964,0.5080700542542361,2.0087048639170377,821.5573019961953,1241.6474002015482
213,213,1671.0,1698.0,842.2229514801885,0.5061413244553536,0.4982421589964205,2.0488789611953786,849.4441139495455,1241.4771150418906
